"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","value","expire_at"
"kafka:gr-raw","2025-04-27T17:19:50.369Z","I_R02_2025-04-27","R2","2025-04-27T17:19:49.869Z","GR86-033-46",0,3,148474,
"kafka:gr-raw","2025-04-27T17:17:22.577Z","I_R02_2025-04-27","R2","2025-04-27T17:17:21.389Z","GR86-033-46",0,2,150266,
"kafka:gr-raw","2025-04-27T17:14:51.830Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.127Z","GR86-033-46",0,1,222221,
"kafka:gr-raw","2025-04-27T17:11:09.739Z","I_R02_2025-04-27","R2","2025-04-27T17:11:08.918Z","GR86-033-46",0,32768,918071,
"kafka:gr-raw","2025-04-27T18:06:04.223Z","I_R02_2025-04-27","R2","2025-04-27T18:06:03.549Z","GR86-035-11",0,19,254539,
"kafka:gr-raw","2025-04-27T18:01:49.477Z","I_R02_2025-04-27","R2","2025-04-27T18:01:48.982Z","GR86-035-11",0,18,153776,
"kafka:gr-raw","2025-04-27T17:59:19.095Z","I_R02_2025-04-27","R2","2025-04-27T17:59:15.232Z","GR86-035-11",0,17,153316,
"kafka:gr-raw","2025-04-27T17:56:42.770Z","I_R02_2025-04-27","R2","2025-04-27T17:56:41.920Z","GR86-035-11",0,16,154095,
"kafka:gr-raw","2025-04-27T17:54:09.612Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.794Z","GR86-035-11",0,15,44,
"kafka:gr-raw","2025-04-27T17:54:09.612Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.760Z","GR86-035-11",0,16,0,
"kafka:gr-raw","2025-04-27T17:54:08.099Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.755Z","GR86-035-11",0,15,0,
"kafka:gr-raw","2025-04-27T17:54:08.098Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.754Z","GR86-035-11",0,16,0,
"kafka:gr-raw","2025-04-27T17:54:08.098Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.751Z","GR86-035-11",0,15,210441,
"kafka:gr-raw","2025-04-27T17:50:38.043Z","I_R02_2025-04-27","R2","2025-04-27T17:50:37.296Z","GR86-035-11",0,14,211819,
"kafka:gr-raw","2025-04-27T17:47:09.959Z","I_R02_2025-04-27","R2","2025-04-27T17:47:05.512Z","GR86-035-11",0,13,156077,
"kafka:gr-raw","2025-04-27T17:44:33.813Z","I_R02_2025-04-27","R2","2025-04-27T17:44:29.393Z","GR86-035-11",0,12,154223,
"kafka:gr-raw","2025-04-27T17:41:55.462Z","I_R02_2025-04-27","R2","2025-04-27T17:41:55.182Z","GR86-035-11",0,11,151389,
"kafka:gr-raw","2025-04-27T17:39:24.629Z","I_R02_2025-04-27","R2","2025-04-27T17:39:23.822Z","GR86-035-11",0,10,191801,
"kafka:gr-raw","2025-04-27T17:36:12.658Z","I_R02_2025-04-27","R2","2025-04-27T17:36:11.992Z","GR86-035-11",0,9,199191,
"kafka:gr-raw","2025-04-27T17:32:53.240Z","I_R02_2025-04-27","R2","2025-04-27T17:32:52.781Z","GR86-035-11",0,8,153870,
"kafka:gr-raw","2025-04-27T17:30:19.788Z","I_R02_2025-04-27","R2","2025-04-27T17:30:18.912Z","GR86-035-11",0,7,152834,
"kafka:gr-raw","2025-04-27T17:27:46.390Z","I_R02_2025-04-27","R2","2025-04-27T17:27:46.062Z","GR86-035-11",0,6,151630,
"kafka:gr-raw","2025-04-27T17:25:22.634Z","I_R02_2025-04-27","R2","2025-04-27T17:25:14.431Z","GR86-035-11",0,5,153054,
"kafka:gr-raw","2025-04-27T17:22:42.840Z","I_R02_2025-04-27","R2","2025-04-27T17:22:41.392Z","GR86-035-11",0,4,153184,
"kafka:gr-raw","2025-04-27T17:20:08.452Z","I_R02_2025-04-27","R2","2025-04-27T17:20:08.182Z","GR86-035-11",0,3,155716,
"kafka:gr-raw","2025-04-27T17:17:33.893Z","I_R02_2025-04-27","R2","2025-04-27T17:17:32.472Z","GR86-035-11",0,2,158383,
"kafka:gr-raw","2025-04-27T17:14:55.802Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.087Z","GR86-035-11",0,1,199895,
"kafka:gr-raw","2025-04-27T17:11:37.508Z","I_R02_2025-04-27","R2","2025-04-27T17:11:34.182Z","GR86-035-11",0,32768,979543,
"kafka:gr-raw","2025-04-27T18:05:31.477Z","I_R02_2025-04-27","R2","2025-04-27T18:05:31.175Z","GR86-036-98",0,19,44,
"kafka:gr-raw","2025-04-27T18:05:31.473Z","I_R02_2025-04-27","R2","2025-04-27T18:05:31.104Z","GR86-036-98",0,20,0,
"kafka:gr-raw","2025-04-27T18:05:31.366Z","I_R02_2025-04-27","R2","2025-04-27T18:05:31.102Z","GR86-036-98",0,19,233080,
"kafka:gr-raw","2025-04-27T18:01:38.212Z","I_R02_2025-04-27","R2","2025-04-27T18:01:38.014Z","GR86-036-98",0,18,151243,
"kafka:gr-raw","2025-04-27T17:59:08.262Z","I_R02_2025-04-27","R2","2025-04-27T17:59:06.804Z","GR86-036-98",0,17,151978,
"kafka:gr-raw","2025-04-27T17:56:39.186Z","I_R02_2025-04-27","R2","2025-04-27T17:56:34.789Z","GR86-036-98",0,16,152570,
"kafka:gr-raw","2025-04-27T17:54:04.210Z","I_R02_2025-04-27","R2","2025-04-27T17:54:02.214Z","GR86-036-98",0,15,212920,
"kafka:gr-raw","2025-04-27T17:50:30.150Z","I_R02_2025-04-27","R2","2025-04-27T17:50:29.284Z","GR86-036-98",0,14,211809,
"kafka:gr-raw","2025-04-27T17:46:58.193Z","I_R02_2025-04-27","R2","2025-04-27T17:46:57.485Z","GR86-036-98",0,13,152991,
"kafka:gr-raw","2025-04-27T17:44:25.561Z","I_R02_2025-04-27","R2","2025-04-27T17:44:24.494Z","GR86-036-98",0,12,150816,
"kafka:gr-raw","2025-04-27T17:41:55.085Z","I_R02_2025-04-27","R2","2025-04-27T17:41:53.695Z","GR86-036-98",0,11,153196,
"kafka:gr-raw","2025-04-27T17:39:21.066Z","I_R02_2025-04-27","R2","2025-04-27T17:39:20.495Z","GR86-036-98",0,10,195848,
"kafka:gr-raw","2025-04-27T17:36:05.753Z","I_R02_2025-04-27","R2","2025-04-27T17:36:04.644Z","GR86-036-98",0,9,210288,
"kafka:gr-raw","2025-04-27T17:32:36.967Z","I_R02_2025-04-27","R2","2025-04-27T17:32:34.324Z","GR86-036-98",0,8,152332,
"kafka:gr-raw","2025-04-27T17:30:03.564Z","I_R02_2025-04-27","R2","2025-04-27T17:30:02.015Z","GR86-036-98",0,7,149090,
"kafka:gr-raw","2025-04-27T17:27:34.703Z","I_R02_2025-04-27","R2","2025-04-27T17:27:32.885Z","GR86-036-98",0,6,149810,
"kafka:gr-raw","2025-04-27T17:25:03.609Z","I_R02_2025-04-27","R2","2025-04-27T17:25:03.094Z","GR86-036-98",0,5,153878,
"kafka:gr-raw","2025-04-27T17:22:31.320Z","I_R02_2025-04-27","R2","2025-04-27T17:22:29.214Z","GR86-036-98",0,4,150222,
"kafka:gr-raw","2025-04-27T17:19:59.610Z","I_R02_2025-04-27","R2","2025-04-27T17:19:58.964Z","GR86-036-98",0,3,150675,
"kafka:gr-raw","2025-04-27T17:17:29.636Z","I_R02_2025-04-27","R2","2025-04-27T17:17:28.324Z","GR86-036-98",0,2,155723,
"kafka:gr-raw","2025-04-27T17:14:53.884Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.574Z","GR86-036-98",0,1,209092,
"kafka:gr-raw","2025-04-27T17:11:26.087Z","I_R02_2025-04-27","R2","2025-04-27T17:11:23.469Z","GR86-036-98",0,32768,45,
"kafka:gr-raw","2025-04-27T17:11:26.087Z","I_R02_2025-04-27","R2","2025-04-27T17:11:23.456Z","GR86-036-98",0,1,0,
"kafka:gr-raw","2025-04-27T17:11:26.087Z","I_R02_2025-04-27","R2","2025-04-27T17:11:23.454Z","GR86-036-98",0,32768,1404579,
"kafka:gr-raw","2025-04-27T17:59:10.317Z","I_R02_2025-04-27","R2","2025-04-27T17:59:10.023Z","GR86-037-03",0,17,152200,
"kafka:gr-raw","2025-04-27T17:56:39.543Z","I_R02_2025-04-27","R2","2025-04-27T17:56:37.823Z","GR86-037-03",0,16,150986,
"kafka:gr-raw","2025-04-27T17:54:07.673Z","I_R02_2025-04-27","R2","2025-04-27T17:54:06.824Z","GR86-037-03",0,15,210722,
"kafka:gr-raw","2025-04-27T17:50:38.341Z","I_R02_2025-04-27","R2","2025-04-27T17:50:36.103Z","GR86-037-03",0,14,212578,
"kafka:gr-raw","2025-04-27T17:47:04.959Z","I_R02_2025-04-27","R2","2025-04-27T17:47:03.544Z","GR86-037-03",0,13,154535,
"kafka:gr-raw","2025-04-27T17:44:33.263Z","I_R02_2025-04-27","R2","2025-04-27T17:44:28.983Z","GR86-037-03",0,12,154186,
"kafka:gr-raw","2025-04-27T17:41:55.199Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.792Z","GR86-037-03",0,11,151813,
"kafka:gr-raw","2025-04-27T17:39:24.348Z","I_R02_2025-04-27","R2","2025-04-27T17:39:22.987Z","GR86-037-03",0,10,193001,
"kafka:gr-raw","2025-04-27T17:36:10.730Z","I_R02_2025-04-27","R2","2025-04-27T17:36:09.983Z","GR86-037-03",0,9,207869,
"kafka:gr-raw","2025-04-27T17:32:42.760Z","I_R02_2025-04-27","R2","2025-04-27T17:32:42.103Z","GR86-037-03",0,8,154532,
"kafka:gr-raw","2025-04-27T17:30:08.942Z","I_R02_2025-04-27","R2","2025-04-27T17:30:07.573Z","GR86-037-03",0,7,150590,
"kafka:gr-raw","2025-04-27T17:27:37.981Z","I_R02_2025-04-27","R2","2025-04-27T17:27:37.007Z","GR86-037-03",0,6,151569,
"kafka:gr-raw","2025-04-27T17:25:07.340Z","I_R02_2025-04-27","R2","2025-04-27T17:25:05.423Z","GR86-037-03",0,5,151997,
"kafka:gr-raw","2025-04-27T17:22:34.579Z","I_R02_2025-04-27","R2","2025-04-27T17:22:33.408Z","GR86-037-03",0,4,151911,
"kafka:gr-raw","2025-04-27T17:20:01.787Z","I_R02_2025-04-27","R2","2025-04-27T17:20:01.503Z","GR86-037-03",0,3,151792,
"kafka:gr-raw","2025-04-27T17:17:29.997Z","I_R02_2025-04-27","R2","2025-04-27T17:17:29.702Z","GR86-037-03",0,2,156570,
"kafka:gr-raw","2025-04-27T17:14:54.061Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.108Z","GR86-037-03",0,1,204647,
"kafka:gr-raw","2025-04-27T17:11:30.137Z","I_R02_2025-04-27","R2","2025-04-27T17:11:28.470Z","GR86-037-03",0,32768,1483000,
"kafka:gr-raw","2025-04-27T17:59:16.488Z","I_R02_2025-04-27","R2","2025-04-27T17:59:09.376Z","GR86-038-93",0,17,152700,
"kafka:gr-raw","2025-04-27T17:56:39.231Z","I_R02_2025-04-27","R2","2025-04-27T17:56:36.672Z","GR86-038-93",0,16,150889,
"kafka:gr-raw","2025-04-27T17:54:06.285Z","I_R02_2025-04-27","R2","2025-04-27T17:54:05.786Z","GR86-038-93",0,15,210977,
"kafka:gr-raw","2025-04-27T17:50:35.483Z","I_R02_2025-04-27","R2","2025-04-27T17:50:34.802Z","GR86-038-93",0,14,212700,
"kafka:gr-raw","2025-04-27T17:47:02.888Z","I_R02_2025-04-27","R2","2025-04-27T17:47:02.096Z","GR86-038-93",0,13,154327,
"kafka:gr-raw","2025-04-27T17:44:28.436Z","I_R02_2025-04-27","R2","2025-04-27T17:44:27.786Z","GR86-038-93",0,12,153447,
"kafka:gr-raw","2025-04-27T17:41:55.046Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.312Z","GR86-038-93",0,11,152320,
"kafka:gr-raw","2025-04-27T17:39:22.458Z","I_R02_2025-04-27","R2","2025-04-27T17:39:22.017Z","GR86-038-93",0,10,193608,
"kafka:gr-raw","2025-04-27T17:36:08.658Z","I_R02_2025-04-27","R2","2025-04-27T17:36:08.424Z","GR86-038-93",0,9,209413,
"kafka:gr-raw","2025-04-27T17:32:40.659Z","I_R02_2025-04-27","R2","2025-04-27T17:32:38.962Z","GR86-038-93",0,8,152290,
"kafka:gr-raw","2025-04-27T17:30:07.226Z","I_R02_2025-04-27","R2","2025-04-27T17:30:06.707Z","GR86-038-93",0,7,150798,
"kafka:gr-raw","2025-04-27T17:27:36.195Z","I_R02_2025-04-27","R2","2025-04-27T17:27:35.907Z","GR86-038-93",0,6,150360,
"kafka:gr-raw","2025-04-27T17:25:07.267Z","I_R02_2025-04-27","R2","2025-04-27T17:25:05.507Z","GR86-038-93",0,5,150128,
"kafka:gr-raw","2025-04-27T17:22:36.956Z","I_R02_2025-04-27","R2","2025-04-27T17:22:35.395Z","GR86-038-93",0,4,149983,
"kafka:gr-raw","2025-04-27T17:20:07.080Z","I_R02_2025-04-27","R2","2025-04-27T17:20:05.426Z","GR86-038-93",0,3,155596,
"kafka:gr-raw","2025-04-27T17:17:30.083Z","I_R02_2025-04-27","R2","2025-04-27T17:17:29.816Z","GR86-038-93",0,2,156610,
"kafka:gr-raw","2025-04-27T17:14:53.845Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.187Z","GR86-038-93",0,1,202682,
"kafka:gr-raw","2025-04-27T17:11:31.854Z","I_R02_2025-04-27","R2","2025-04-27T17:11:30.506Z","GR86-038-93",0,32768,2356883,
"kafka:gr-raw","2025-04-27T18:05:50.143Z","I_R02_2025-04-27","R2","2025-04-27T18:05:48.148Z","GR86-040-3",0,19,242885,
"kafka:gr-raw","2025-04-27T18:01:45.735Z","I_R02_2025-04-27","R2","2025-04-27T18:01:45.229Z","GR86-040-3",0,18,155025,
"kafka:gr-raw","2025-04-27T17:59:18.681Z","I_R02_2025-04-27","R2","2025-04-27T17:59:10.192Z","GR86-040-3",0,17,151709,
"kafka:gr-raw","2025-04-27T17:56:39.347Z","I_R02_2025-04-27","R2","2025-04-27T17:56:38.508Z","GR86-040-3",0,16,151400,
"kafka:gr-raw","2025-04-27T17:54:07.555Z","I_R02_2025-04-27","R2","2025-04-27T17:54:07.108Z","GR86-040-3",0,15,210688,
"kafka:gr-raw","2025-04-27T17:50:38.296Z","I_R02_2025-04-27","R2","2025-04-27T17:50:36.388Z","GR86-040-3",0,14,212282,
"kafka:gr-raw","2025-04-27T17:47:09.670Z","I_R02_2025-04-27","R2","2025-04-27T17:47:04.108Z","GR86-040-3",0,13,155511,
"kafka:gr-raw","2025-04-27T17:44:28.953Z","I_R02_2025-04-27","R2","2025-04-27T17:44:28.636Z","GR86-040-3",0,12,153879,
"kafka:gr-raw","2025-04-27T17:41:55.027Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.748Z","GR86-040-3",0,11,151427,
"kafka:gr-raw","2025-04-27T17:39:24.573Z","I_R02_2025-04-27","R2","2025-04-27T17:39:23.298Z","GR86-040-3",0,10,192612,
"kafka:gr-raw","2025-04-27T17:36:12.529Z","I_R02_2025-04-27","R2","2025-04-27T17:36:10.668Z","GR86-040-3",0,9,207961,
"kafka:gr-raw","2025-04-27T17:32:43.793Z","I_R02_2025-04-27","R2","2025-04-27T17:32:42.708Z","GR86-040-3",0,8,154320,
"kafka:gr-raw","2025-04-27T17:30:10.574Z","I_R02_2025-04-27","R2","2025-04-27T17:30:08.389Z","GR86-040-3",0,7,150591,
"kafka:gr-raw","2025-04-27T17:27:38.171Z","I_R02_2025-04-27","R2","2025-04-27T17:27:37.788Z","GR86-040-3",0,6,150799,
"kafka:gr-raw","2025-04-27T17:25:08.789Z","I_R02_2025-04-27","R2","2025-04-27T17:25:06.988Z","GR86-040-3",0,5,151778,
"kafka:gr-raw","2025-04-27T17:22:37.093Z","I_R02_2025-04-27","R2","2025-04-27T17:22:35.229Z","GR86-040-3",0,4,152000,
"kafka:gr-raw","2025-04-27T17:20:05.688Z","I_R02_2025-04-27","R2","2025-04-27T17:20:03.228Z","GR86-040-3",0,3,152000,
"kafka:gr-raw","2025-04-27T17:17:32.308Z","I_R02_2025-04-27","R2","2025-04-27T17:17:31.228Z","GR86-040-3",0,2,157300,
"kafka:gr-raw","2025-04-27T17:14:55.523Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.898Z","GR86-040-3",0,1,204378,
"kafka:gr-raw","2025-04-27T17:11:31.771Z","I_R02_2025-04-27","R2","2025-04-27T17:11:29.538Z","GR86-040-3",0,32768,3005097,
"kafka:gr-raw","2025-04-27T18:05:57.699Z","I_R02_2025-04-27","R2","2025-04-27T18:05:55.705Z","GR86-041-73",0,19,250008,
"kafka:gr-raw","2025-04-27T18:01:46.001Z","I_R02_2025-04-27","R2","2025-04-27T18:01:45.714Z","GR86-041-73",0,18,154163,
"kafka:gr-raw","2025-04-27T17:59:17.035Z","I_R02_2025-04-27","R2","2025-04-27T17:59:11.555Z","GR86-041-73",0,17,151213,
"kafka:gr-raw","2025-04-27T17:56:41.478Z","I_R02_2025-04-27","R2","2025-04-27T17:56:40.315Z","GR86-041-73",0,16,152219,
"kafka:gr-raw","2025-04-27T17:54:09.850Z","I_R02_2025-04-27","R2","2025-04-27T17:54:08.122Z","GR86-041-73",0,15,209901,
"kafka:gr-raw","2025-04-27T17:50:39.423Z","I_R02_2025-04-27","R2","2025-04-27T17:50:38.235Z","GR86-041-73",0,14,211585,
"kafka:gr-raw","2025-04-27T17:47:10.151Z","I_R02_2025-04-27","R2","2025-04-27T17:47:06.594Z","GR86-041-73",0,13,156088,
"kafka:gr-raw","2025-04-27T17:44:33.215Z","I_R02_2025-04-27","R2","2025-04-27T17:44:30.505Z","GR86-041-73",0,12,151812,
"kafka:gr-raw","2025-04-27T17:42:00.576Z","I_R02_2025-04-27","R2","2025-04-27T17:41:58.679Z","GR86-041-73",0,11,153791,
"kafka:gr-raw","2025-04-27T17:39:26.940Z","I_R02_2025-04-27","R2","2025-04-27T17:39:24.879Z","GR86-041-73",0,10,190100,
"kafka:gr-raw","2025-04-27T17:36:16.153Z","I_R02_2025-04-27","R2","2025-04-27T17:36:14.795Z","GR86-041-73",0,9,194783,
"kafka:gr-raw","2025-04-27T17:33:00.412Z","I_R02_2025-04-27","R2","2025-04-27T17:33:00.036Z","GR86-041-73",0,8,158894,
"kafka:gr-raw","2025-04-27T17:30:22.240Z","I_R02_2025-04-27","R2","2025-04-27T17:30:21.123Z","GR86-041-73",0,7,153720,
"kafka:gr-raw","2025-04-27T17:27:50.170Z","I_R02_2025-04-27","R2","2025-04-27T17:27:47.394Z","GR86-041-73",0,6,152800,
"kafka:gr-raw","2025-04-27T17:25:23.651Z","I_R02_2025-04-27","R2","2025-04-27T17:25:14.595Z","GR86-041-73",0,5,152683,
"kafka:gr-raw","2025-04-27T17:22:42.854Z","I_R02_2025-04-27","R2","2025-04-27T17:22:41.880Z","GR86-041-73",0,4,153871,
"kafka:gr-raw","2025-04-27T17:20:08.690Z","I_R02_2025-04-27","R2","2025-04-27T17:20:08.035Z","GR86-041-73",0,3,154706,
"kafka:gr-raw","2025-04-27T17:17:34.094Z","I_R02_2025-04-27","R2","2025-04-27T17:17:33.354Z","GR86-041-73",0,2,159175,
"kafka:gr-raw","2025-04-27T17:14:55.631Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.131Z","GR86-041-73",0,1,202156,
"kafka:gr-raw","2025-04-27T17:11:34.420Z","I_R02_2025-04-27","R2","2025-04-27T17:11:31.977Z","GR86-041-73",0,32768,1394159,
"kafka:gr-raw","2025-04-27T18:04:54.849Z","I_R02_2025-04-27","R2","2025-04-27T18:04:53.363Z","GR86-047-21",0,18,202999,
"kafka:gr-raw","2025-04-27T18:01:32.090Z","I_R02_2025-04-27","R2","2025-04-27T18:01:30.380Z","GR86-047-21",0,17,150282,
"kafka:gr-raw","2025-04-27T17:59:06.065Z","I_R02_2025-04-27","R2","2025-04-27T17:59:00.094Z","GR86-047-21",0,16,149001,
"kafka:gr-raw","2025-04-27T17:56:32.803Z","I_R02_2025-04-27","R2","2025-04-27T17:56:31.093Z","GR86-047-21",0,15,150406,
"kafka:gr-raw","2025-04-27T17:54:01.847Z","I_R02_2025-04-27","R2","2025-04-27T17:54:00.693Z","GR86-047-21",0,14,214661,
"kafka:gr-raw","2025-04-27T17:50:26.976Z","I_R02_2025-04-27","R2","2025-04-27T17:50:26.013Z","GR86-047-21",0,13,212532,
"kafka:gr-raw","2025-04-27T17:46:55.602Z","I_R02_2025-04-27","R2","2025-04-27T17:46:53.492Z","GR86-047-21",0,12,157593,
"kafka:gr-raw","2025-04-27T17:44:19.413Z","I_R02_2025-04-27","R2","2025-04-27T17:44:15.893Z","GR86-047-21",0,11,148481,
"kafka:gr-raw","2025-04-27T17:41:50.218Z","I_R02_2025-04-27","R2","2025-04-27T17:41:47.453Z","GR86-047-21",0,10,150009,
"kafka:gr-raw","2025-04-27T17:39:19.925Z","I_R02_2025-04-27","R2","2025-04-27T17:39:17.362Z","GR86-047-21",0,9,199396,
"kafka:gr-raw","2025-04-27T17:35:58.423Z","I_R02_2025-04-27","R2","2025-04-27T17:35:57.973Z","GR86-047-21",0,8,211746,
"kafka:gr-raw","2025-04-27T17:32:27.391Z","I_R02_2025-04-27","R2","2025-04-27T17:32:26.217Z","GR86-047-21",0,7,44,
"kafka:gr-raw","2025-04-27T17:32:27.391Z","I_R02_2025-04-27","R2","2025-04-27T17:32:26.215Z","GR86-047-21",0,8,0,
"kafka:gr-raw","2025-04-27T17:32:27.391Z","I_R02_2025-04-27","R2","2025-04-27T17:32:26.213Z","GR86-047-21",0,7,155409,
"kafka:gr-raw","2025-04-27T17:29:52.498Z","I_R02_2025-04-27","R2","2025-04-27T17:29:50.752Z","GR86-047-21",0,6,148950,
"kafka:gr-raw","2025-04-27T17:27:26.180Z","I_R02_2025-04-27","R2","2025-04-27T17:27:21.813Z","GR86-047-21",0,5,149743,
"kafka:gr-raw","2025-04-27T17:24:52.550Z","I_R02_2025-04-27","R2","2025-04-27T17:24:52.093Z","GR86-047-21",0,4,149878,
"kafka:gr-raw","2025-04-27T17:22:23.359Z","I_R02_2025-04-27","R2","2025-04-27T17:22:22.213Z","GR86-047-21",0,3,148689,
"kafka:gr-raw","2025-04-27T17:19:53.738Z","I_R02_2025-04-27","R2","2025-04-27T17:19:53.492Z","GR86-047-21",0,2,149616,
"kafka:gr-raw","2025-04-27T17:17:28.098Z","I_R02_2025-04-27","R2","2025-04-27T17:17:23.895Z","GR86-047-21",0,1,152500,
"kafka:gr-raw","2025-04-27T17:14:52.109Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.363Z","GR86-047-21",0,32768,1928202,
"kafka:gr-raw","2025-04-27T18:05:33.443Z","I_R02_2025-04-27","R2","2025-04-27T18:05:32.142Z","GR86-049-88",0,19,233802,
"kafka:gr-raw","2025-04-27T18:01:40.620Z","I_R02_2025-04-27","R2","2025-04-27T18:01:38.341Z","GR86-049-88",0,18,150980,
"kafka:gr-raw","2025-04-27T17:59:08.539Z","I_R02_2025-04-27","R2","2025-04-27T17:59:07.398Z","GR86-049-88",0,17,152215,
"kafka:gr-raw","2025-04-27T17:56:38.898Z","I_R02_2025-04-27","R2","2025-04-27T17:56:35.182Z","GR86-049-88",0,16,151595,
"kafka:gr-raw","2025-04-27T17:54:04.231Z","I_R02_2025-04-27","R2","2025-04-27T17:54:03.543Z","GR86-049-88",0,15,212209,
"kafka:gr-raw","2025-04-27T17:50:32.049Z","I_R02_2025-04-27","R2","2025-04-27T17:50:31.350Z","GR86-049-88",0,14,211581,
"kafka:gr-raw","2025-04-27T17:47:02.853Z","I_R02_2025-04-27","R2","2025-04-27T17:46:59.782Z","GR86-049-88",0,13,154200,
"kafka:gr-raw","2025-04-27T17:44:27.113Z","I_R02_2025-04-27","R2","2025-04-27T17:44:25.581Z","GR86-049-88",0,12,152990,
"kafka:gr-raw","2025-04-27T17:41:53.450Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.582Z","GR86-049-88",0,11,151596,
"kafka:gr-raw","2025-04-27T17:39:21.503Z","I_R02_2025-04-27","R2","2025-04-27T17:39:20.952Z","GR86-049-88",0,10,195615,
"kafka:gr-raw","2025-04-27T17:36:05.781Z","I_R02_2025-04-27","R2","2025-04-27T17:36:05.342Z","GR86-049-88",0,9,210589,
"kafka:gr-raw","2025-04-27T17:32:37.023Z","I_R02_2025-04-27","R2","2025-04-27T17:32:34.782Z","GR86-049-88",0,8,151550,
"kafka:gr-raw","2025-04-27T17:30:03.620Z","I_R02_2025-04-27","R2","2025-04-27T17:30:03.222Z","GR86-049-88",0,7,149415,
"kafka:gr-raw","2025-04-27T17:27:34.874Z","I_R02_2025-04-27","R2","2025-04-27T17:27:33.782Z","GR86-049-88",0,6,150806,
"kafka:gr-raw","2025-04-27T17:25:03.437Z","I_R02_2025-04-27","R2","2025-04-27T17:25:02.982Z","GR86-049-88",0,5,153800,
"kafka:gr-raw","2025-04-27T17:22:31.338Z","I_R02_2025-04-27","R2","2025-04-27T17:22:29.172Z","GR86-049-88",0,4,151020,
"kafka:gr-raw","2025-04-27T17:19:59.639Z","I_R02_2025-04-27","R2","2025-04-27T17:19:58.142Z","GR86-049-88",0,3,150608,
"kafka:gr-raw","2025-04-27T17:17:29.658Z","I_R02_2025-04-27","R2","2025-04-27T17:17:27.541Z","GR86-049-88",0,2,154551,
"kafka:gr-raw","2025-04-27T17:14:53.915Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.983Z","GR86-049-88",0,1,207810,
"kafka:gr-raw","2025-04-27T17:11:26.380Z","I_R02_2025-04-27","R2","2025-04-27T17:11:25.182Z","GR86-049-88",0,32768,3451937,
"kafka:gr-raw","2025-04-27T18:05:12.404Z","I_R02_2025-04-27","R2","2025-04-27T18:05:11.796Z","GR86-051-71",0,19,220673,
"kafka:gr-raw","2025-04-27T18:01:32.151Z","I_R02_2025-04-27","R2","2025-04-27T18:01:31.085Z","GR86-051-71",0,18,150400,
"kafka:gr-raw","2025-04-27T17:59:06.819Z","I_R02_2025-04-27","R2","2025-04-27T17:59:00.693Z","GR86-051-71",0,17,149111,
"kafka:gr-raw","2025-04-27T17:56:32.577Z","I_R02_2025-04-27","R2","2025-04-27T17:56:31.555Z","GR86-051-71",0,16,150599,
"kafka:gr-raw","2025-04-27T17:54:01.910Z","I_R02_2025-04-27","R2","2025-04-27T17:54:00.935Z","GR86-051-71",0,15,214268,
"kafka:gr-raw","2025-04-27T17:50:27.023Z","I_R02_2025-04-27","R2","2025-04-27T17:50:26.686Z","GR86-051-71",0,14,212012,
"kafka:gr-raw","2025-04-27T17:46:56.146Z","I_R02_2025-04-27","R2","2025-04-27T17:46:54.686Z","GR86-051-71",0,13,155920,
"kafka:gr-raw","2025-04-27T17:44:19.924Z","I_R02_2025-04-27","R2","2025-04-27T17:44:18.755Z","GR86-051-71",0,12,149471,
"kafka:gr-raw","2025-04-27T17:41:50.927Z","I_R02_2025-04-27","R2","2025-04-27T17:41:49.285Z","GR86-051-71",0,11,151394,
"kafka:gr-raw","2025-04-27T17:39:19.980Z","I_R02_2025-04-27","R2","2025-04-27T17:39:17.925Z","GR86-051-71",0,10,197516,
"kafka:gr-raw","2025-04-27T17:36:01.877Z","I_R02_2025-04-27","R2","2025-04-27T17:36:00.365Z","GR86-051-71",0,9,209620,
"kafka:gr-raw","2025-04-27T17:32:36.314Z","I_R02_2025-04-27","R2","2025-04-27T17:32:30.725Z","GR86-051-71",0,8,157756,
"kafka:gr-raw","2025-04-27T17:29:54.456Z","I_R02_2025-04-27","R2","2025-04-27T17:29:52.965Z","GR86-051-71",0,7,149608,
"kafka:gr-raw","2025-04-27T17:27:26.713Z","I_R02_2025-04-27","R2","2025-04-27T17:27:23.365Z","GR86-051-71",0,6,149192,
